"Accession_title","UID","Species","Length","Location"
"JN200681Paranemoura perfecta voucher EPA766 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362925","Paranemoura perfecta","651","EPA766|USA: West Virginia, Hardy Co., 3 mi. NE Mathias|38.55 N 78.49 W|15-May-2003|D. R. Smith|Oliver S. Flint, Jr."
"GU013644Paranemoura perfecta voucher BIOUG<CAN>:DS-Test-119 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","262073441","Paranemoura perfecta","701","BIOUG<CAN>:DS-Test-119|USA: New York, Warren, HWY 8 Riparius, Hudson River|43.662 N 73.899 W|01-May-2008|L. Myers"
"MH841784Podmosta decepta voucher 0086131 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540320745","Podmosta decepta","629","0086131|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH841735Podmosta decepta voucher 0004382 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540320647","Podmosta decepta","559","0004382|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH841437Podmosta decepta voucher 0086134 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540320051","Podmosta decepta","658","0086134|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH841013Podmosta decepta voucher 0004381 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540319203","Podmosta decepta","605","0004381|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840996Podmosta decepta voucher 0004383 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540319169","Podmosta decepta","610","0004383|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840665Podmosta decepta voucher 0086135 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540318507","Podmosta decepta","658","0086135|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840508Podmosta decepta voucher 0086133 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540318193","Podmosta decepta","648","0086133|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840464Podmosta decepta voucher 0004379 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540318105","Podmosta decepta","632","0004379|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840165Podmosta decepta voucher 0086136 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540317507","Podmosta decepta","605","0086136|USA: Colorado|40.173 N 105.528 W|12-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839600Podmosta decepta voucher 0086137 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540316377","Podmosta decepta","658","0086137|USA: Colorado|40.173 N 105.528 W|12-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839501Podmosta decepta voucher 0004380 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540316179","Podmosta decepta","567","0004380|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH838224Podmosta decepta voucher 0086132 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540313625","Podmosta decepta","646","0086132|USA: Colorado|40.549 N 105.562 W|11-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MG378567Podmosta delicatula voucher BIOUG24421-F05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365629220","Podmosta delicatula","591","BIOUG24421-F05|Canada: British Columbia, Haida Gwaii, Naikoon Provincial Park, Hwy 16, Tlell|53.616 N 132.016 W|16-Jun-2014|B.Wijdeven|Kate Perez"
"KM528146Podmosta delicatula voucher BIOUG00863-H08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","821658257","Podmosta delicatula","658","BIOUG00863-H08|Canada: British Columbia, Pacific Rim NP, Kennedy Lake|49.034 N 125.554 W|03-Jul-2010|BIObus 2010"
"MK132472Podmosta delicatula voucher i097 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991478","Podmosta delicatula","658","i097|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132471Podmosta delicatula voucher i088 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991476","Podmosta delicatula","658","i088|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132470Podmosta delicatula voucher i098 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991474","Podmosta delicatula","658","i098|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132469Podmosta delicatula voucher i094.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991472","Podmosta delicatula","658","i094.1|USA|insect|39.6 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132468Podmosta delicatula voucher i094 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991470","Podmosta delicatula","658","i094|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132467Podmosta delicatula voucher i092 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991468","Podmosta delicatula","658","i092|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132466Podmosta delicatula voucher i089 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991466","Podmosta delicatula","658","i089|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132465Podmosta delicatula voucher i093 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991464","Podmosta delicatula","658","i093|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132464Podmosta delicatula voucher i086 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991462","Podmosta delicatula","658","i086|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132463Podmosta delicatula voucher i091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991460","Podmosta delicatula","658","i091|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132462Podmosta delicatula voucher i090 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991458","Podmosta delicatula","658","i090|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132461Podmosta delicatula voucher i087 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991456","Podmosta delicatula","658","i087|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132460Podmosta delicatula voucher i096 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991454","Podmosta delicatula","658","i096|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132459Podmosta delicatula voucher i095 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991452","Podmosta delicatula","658","i095|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132458Podmosta delicatula voucher i085 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991450","Podmosta delicatula","658","i085|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132457Podmosta delicatula voucher i099 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991448","Podmosta delicatula","658","i099|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MK132456Podmosta delicatula voucher i0100 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991446","Podmosta delicatula","658","i0100|USA|insect|39.60 N 106.51 W|30-Jun-2015|B. Kondratieff|2400 m"
"MH841822Podmosta delicatula voucher 0004384 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540320821","Podmosta delicatula","615","0004384|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH841281Podmosta delicatula voucher 0086146 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540319739","Podmosta delicatula","633","0086146|USA: Colorado|40.117 N 105.532 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH841256Podmosta delicatula voucher 0004386 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540319689","Podmosta delicatula","632","0004386|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH841101Podmosta delicatula voucher 0004388 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540319379","Podmosta delicatula","607","0004388|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840936Podmosta delicatula voucher 0086147 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540319049","Podmosta delicatula","655","0086147|USA: Colorado|40.117 N 105.532 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH840615Podmosta delicatula voucher 0086129 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540318407","Podmosta delicatula","633","0086129|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840136Podmosta delicatula voucher 0004387 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540317449","Podmosta delicatula","621","0004387|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840080Podmosta delicatula voucher 0086144 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540317337","Podmosta delicatula","658","0086144|USA: Colorado|40.625 N 105.527 W|27-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839998Podmosta delicatula voucher 0086153 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540317173","Podmosta delicatula","552","0086153|USA: Colorado|39.996 N 105.57 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH839993Podmosta delicatula voucher 0086142 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540317163","Podmosta delicatula","651","0086142|USA: Colorado|40.625 N 105.527 W|27-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839864Podmosta delicatula voucher 0086143 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540316905","Podmosta delicatula","658","0086143|USA: Colorado|40.625 N 105.527 W|27-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839826Podmosta delicatula voucher 0086145 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540316829","Podmosta delicatula","658","0086145|USA: Colorado|40.117 N 105.532 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH839681Podmosta delicatula voucher 0004389 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540316539","Podmosta delicatula","595","0004389|USA: Colorado|39.996 N 105.57 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH839639Podmosta delicatula voucher 0086141 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540316455","Podmosta delicatula","622","0086141|USA: Colorado|40.625 N 105.527 W|27-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839503Podmosta delicatula voucher 0086150 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540316183","Podmosta delicatula","546","0086150|USA: Colorado|39.996 N 105.57 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH839386Podmosta delicatula voucher 0086127 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540315949","Podmosta delicatula","530","0086127|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839187Podmosta delicatula voucher 0086138 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540315551","Podmosta delicatula","651","0086138|USA: Colorado|40.393 N 105.66 W|26-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH838932Podmosta delicatula voucher 0086151 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540315041","Podmosta delicatula","526","0086151|USA: Colorado|39.996 N 105.57 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH838840Podmosta delicatula voucher 0086140 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540314857","Podmosta delicatula","571","0086140|USA: Colorado|40.393 N 105.66 W|26-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH838830Podmosta delicatula voucher 0086139 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540314837","Podmosta delicatula","501","0086139|USA: Colorado|40.393 N 105.66 W|26-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH838702Podmosta delicatula voucher 0086152 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540314581","Podmosta delicatula","658","0086152|USA: Colorado|39.996 N 105.57 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH838553Podmosta delicatula voucher 0004385 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540314283","Podmosta delicatula","658","0004385|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH838484Podmosta delicatula voucher 0086149 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540314145","Podmosta delicatula","620","0086149|USA: Colorado|39.996 N 105.57 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH838183Podmosta delicatula voucher 0086130 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540313543","Podmosta delicatula","658","0086130|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH838160Podmosta delicatula voucher 0086148 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540313497","Podmosta delicatula","625","0086148|USA: Colorado|40.117 N 105.532 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"JF884082Podmosta delicatula voucher BIOUG<CAN>:10BBEPT-0018 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203012","Podmosta delicatula","658","BIOUG<CAN>:10BBEPT-0018|Canada|48.9771 N 125.596 W|08-Jul-2010|BIObus 2010"
"JF884081Podmosta delicatula voucher BIOUG<CAN>:10BBEPT-0017 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203010","Podmosta delicatula","658","BIOUG<CAN>:10BBEPT-0017|Canada|48.9771 N 125.596 W|08-Jul-2010|BIObus 2010"
"MG382476Podmosta delicatula voucher BIOUG24733-G08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365643679","Podmosta delicatula","555","BIOUG24733-G08|Canada: British Columbia, Haida Gwaii, Naikoon Provincial Park, Hwy 16, Tlell|53.616 N 132.016 W|02-Jun-2014|B.Wijdeven|Kate Perez"
"MG380848Podmosta delicatula voucher BIOUG24733-G07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365637503","Podmosta delicatula","564","BIOUG24733-G07|Canada: British Columbia, Haida Gwaii, Naikoon Provincial Park, Hwy 16, Tlell|53.616 N 132.016 W|02-Jun-2014|B.Wijdeven|Kate Perez"
"MG379654Podmosta delicatula voucher BIOUG24421-F01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365633915","Podmosta delicatula","591","BIOUG24421-F01|Canada: British Columbia, Haida Gwaii, Naikoon Provincial Park, Hwy 16, Tlell|53.616 N 132.016 W|16-Jun-2014|B.Wijdeven|Kate Perez"
"MG379407Podmosta delicatula voucher BIOUG24421-F02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365633171","Podmosta delicatula","591","BIOUG24421-F02|Canada: British Columbia, Haida Gwaii, Naikoon Provincial Park, Hwy 16, Tlell|53.616 N 132.016 W|16-Jun-2014|B.Wijdeven|Kate Perez"
"MG377883Prostoia besametsa voucher BIOUG22041-D05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365627172","Prostoia besametsa","576","BIOUG22041-D05|Canada: British Columbia, Merritt, Merritt Secondary School, EQP-CLL-555|50.112 N 120.791 W|08-May-2015|Heidi Andersen|Kate Perez"
"MG376828Prostoia besametsa voucher WPS-01-03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365624256","Prostoia besametsa","614","WPS-01-03|Canada: British Columbia, Central Coast and Interior##Mount|Jayme E. Sones"
"KM537347Prostoia besametsa voucher BIOUG03505-A01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","821682284","Prostoia besametsa","579","BIOUG03505-A01|Canada: Alberta, Banff NP, Storm Mountain, Adjacent to train track and Bow River|51.282 N 115.944 W|16-Jun-2012|BIOBus 2012"
"KM537019Prostoia besametsa voucher BIOUG03505-A03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","821681628","Prostoia besametsa","564","BIOUG03505-A03|Canada: Alberta, Banff NP, Storm Mountain, Adjacent to train track and Bow River|51.282 N 115.944 W|16-Jun-2012|BIOBus 2012"
"KM534022Prostoia besametsa voucher BIOUG03505-A06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","821675634","Prostoia besametsa","564","BIOUG03505-A06|Canada: Alberta, Banff NP, Storm Mountain, Adjacent to train track and Bow River|51.282 N 115.944 W|16-Jun-2012|BIOBus 2012"
"KM532006Prostoia besametsa voucher BIOUG03505-A02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","821665974","Prostoia besametsa","564","BIOUG03505-A02|Canada: Alberta, Banff NP, Storm Mountain, Adjacent to train track and Bow River|51.282 N 115.944 W|16-Jun-2012|BIOBus 2012"
"KM530352Prostoia besametsa voucher BIOUG05803-F10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","821662668","Prostoia besametsa","512","BIOUG05803-F10|Canada: Alberta, Jasper NP, Miette Hotsprings|53.124 N 117.775 W|18-Jul-2012|BIOBus 2012"
"MG380839Prostoia besametsa voucher WS-02-01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365637476","Prostoia besametsa","614","WS-02-01|Canada: British Columbia, Central Coast and Interior##Mount|Aynsley C. Thielman"
"MG380463Prostoia besametsa voucher WPS-02-01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365636348","Prostoia besametsa","658","WPS-02-01|Canada: British Columbia, Central Coast and Interior##Mount|Aynsley C. Thielman"
"MG375328Prostoia besametsa voucher WPS-02-02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365621236","Prostoia besametsa","658","WPS-02-02|Canada: British Columbia, Central Coast and Interior##Mount|Aynsley C. Thielman"
"MG374191Prostoia besametsa voucher WPS-01-04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365618962","Prostoia besametsa","614","WPS-01-04|Canada: British Columbia, Central Coast and Interior##Mount|Jayme E. Sones"
"HQ568873Prostoia completa voucher 08INHSP-110 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","313175275","Prostoia completa","658","08INHSP-110|Canada|44.1695 N 80.1555 W|11-Mar-2008|R. E. DeWalt, D. W. Webb"
"HQ568796Prostoia completa voucher 08INHSP-005 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","313175121","Prostoia completa","634","08INHSP-005|USA|07-Mar-2007|R. E. DeWalt"
"KR380364Prostoia completa voucher BIOUG11527-A01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1002631706","Prostoia completa","614","BIOUG11527-A01|Canada: Quebec, La Mauricie National Park, Saint-Mathieu west park entrance near Visitor Centre|46.6507 N 72.9698 W|04-Jun-2013|Medo Toure|Angela Telfer"
"KR378972Prostoia completa voucher BIOUG13733-A09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1002628922","Prostoia completa","561","BIOUG13733-A09|Canada: Quebec, La Mauricie National Park, Saint-Mathieu west park entrance near Visitor Centre|46.6507 N 72.9698 W|17-May-2013|Medo Toure|Angela Telfer"
